# Energy shift = 0.69
# Y-offset = 0.0+-0.0001, AE = 8.1449+-0.0091, Scale Factor = 4.6718+-0.0735, Alpha = 1.8852+-0.0378
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
9.060000	10.100000	5.259468	9.978791	9.978791
9.070000	10.160000	5.372255	10.183787	10.183787
9.080000	10.120000	5.167746	10.390755	10.390755
9.090000	10.380000	5.463296	10.599693	10.599693
9.100000	10.670000	5.340579	10.810600	10.810600
9.110000	10.900000	5.892266	11.023472	11.023472
9.120000	10.880000	5.536295	11.238308	11.238308
9.130000	11.330000	5.560973	11.455104	11.455104
9.140000	11.550000	5.836069	11.673858	11.673858
9.150000	11.560000	5.814712	11.894569	11.894569
9.160000	11.390000	5.911205	12.117234	12.117234
9.170000	11.390000	5.505040	12.341851	12.341851
9.180000	12.280000	5.802206	12.568417	12.568417
9.190000	12.080000	5.813914	12.796931	12.796931
