# Energy shift = 1.09
# Y-offset = 0.0042+-0.0012, AE = 13.7843+-0.0799, Scale Factor = 0.1124+-0.0178, Alpha = 1.6025+-0.1437
# a_9: 1359556710.056047677993774414 +- 0.000000000000000078, a_8: -412924661.7909995317459106 +- 0.0000000000000056, a_7: 44440793.8020080029964 +- 0.0000000000012, a_6: -1387589.79807436490 +- 0.00000000017, a_5: -83839.088404244 +- 0.000000020, a_4: 5510.9759322 +- 0.0000018, a_3: 184.42013 +- 0.00012, a_2: -24.6736 +- 0.0056, a_1: 0.79 +- 0.16, a_0: 0.0 +- 3.2, domain: [16.52eV ,18.31eV]
# Y-offset = 0.01+-0.0128, AE = 18.2098+-0.0616, Scale Factor = 3.7497+-0.3968, Alpha = 1.5676+-0.0837
# Y-offset = 0.01+-0.1197, AE = 21.3116+-0.0907, Scale Factor = 5.825+-0.8259, Alpha = 1.4072+-0.1587
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)	Fit 4(incl. prev.)
18.770000	17.980000	0.623732	17.674541	3.703885	13.777530	17.664541	17.674541
18.790000	17.600000	0.608620	17.911180	3.727689	13.801334	17.901180	17.911180
18.810000	18.660000	0.648009	18.152183	3.751549	13.825194	18.142183	18.152183
18.830000	18.490000	0.639864	18.397479	3.775467	13.849112	18.387479	18.397479
18.850000	19.110000	0.661556	18.647006	3.799443	13.873088	18.637006	18.647006
18.870000	19.280000	0.668712	18.900703	3.823475	13.897120	18.890703	18.900703
18.890000	18.660000	0.646559	19.158510	3.847564	13.921209	19.148510	19.158510
18.910000	20.060000	0.694866	19.420374	3.871711	13.945356	19.410374	19.420374
18.930000	19.970000	0.692522	19.686241	3.895914	13.969559	19.676241	19.686241
18.950000	19.740000	0.685625	19.956060	3.920174	13.993819	19.946060	19.956060
18.970000	20.200000	0.700841	20.229785	3.944490	14.018135	20.219785	20.229785
18.990000	19.450000	0.675118	20.507367	3.968863	14.042509	20.497367	20.507367
19.010000	20.180000	0.698323	20.788764	3.993293	14.066938	20.778764	20.788764
19.030000	21.110000	0.732496	21.073932	4.017779	14.091424	21.063932	21.073932
19.050000	21.560000	0.745387	21.362830	4.042322	14.115967	21.352830	21.362830
19.070000	21.180000	0.732254	21.655418	4.066920	14.140566	21.645418	21.655418
19.090000	22.790000	0.785729	21.951659	4.091575	14.165220	21.941659	21.951659
19.110000	22.950000	0.794656	22.251516	4.116286	14.189931	22.241516	22.251516
19.130000	22.290000	0.770573	22.554952	4.141053	14.214698	22.544952	22.554952
19.150000	22.980000	0.794677	22.861935	4.165876	14.239521	22.851935	22.861935
19.170000	24.350000	0.840972	23.172429	4.190755	14.264400	23.162429	23.172429
19.190000	24.460000	0.844150	23.486403	4.215689	14.289334	23.476403	23.486403
19.210000	23.390000	0.806917	23.803826	4.240679	14.314324	23.793826	23.803826
19.230000	24.850000	0.857793	24.124668	4.265725	14.339370	24.114668	24.124668
19.250000	24.210000	0.835355	24.448898	4.290826	14.364471	24.438898	24.448898
19.270000	26.380000	0.912224	24.776489	4.315982	14.389627	24.766489	24.776489
19.290000	25.790000	0.891504	25.107412	4.341194	14.414839	25.097412	25.107412
19.310000	24.780000	0.854976	25.441641	4.366461	14.440106	25.431641	25.441641
19.330000	25.440000	0.877603	25.779149	4.391784	14.465429	25.769149	25.779149
19.350000	25.630000	0.883856	26.119910	4.417161	14.490806	26.109910	26.119910
19.370000	25.340000	0.874686	26.463901	4.442593	14.516239	26.453901	26.463901
19.390000	26.200000	0.903543	26.811096	4.468081	14.541726	26.801096	26.811096
19.410000	25.850000	0.892471	27.161471	4.493623	14.567268	27.151471	27.161471
19.430000	28.990000	0.998605	27.515004	4.519220	14.592865	27.505004	27.515004
19.450000	28.930000	0.999657	27.871672	4.544872	14.618517	27.861672	27.871672
19.470000	28.410000	0.979327	28.231454	4.570578	14.644223	28.221454	28.231454
19.490000	28.980000	1.000237	28.594326	4.596339	14.669984	28.584326	28.594326
19.510000	27.850000	0.960143	28.960270	4.622154	14.695800	28.950270	28.960270
19.530000	28.690000	0.990427	29.329264	4.648024	14.721669	29.319264	29.329264
19.550000	30.110000	1.036573	29.701287	4.673948	14.747593	29.691287	29.701287
19.570000	29.950000	1.033099	30.076321	4.699927	14.773572	30.066321	30.076321
19.590000	30.380000	1.046070	30.454347	4.725959	14.799604	30.444347	30.454347
19.610000	30.170000	1.039506	30.835345	4.752046	14.825691	30.825345	30.835345
19.630000	31.340000	1.077602	31.219296	4.778187	14.851832	31.209296	31.219296
19.650000	29.850000	1.027599	31.606184	4.804381	14.878026	31.596184	31.606184
19.670000	30.980000	1.068941	31.995990	4.830630	14.904275	31.985990	31.995990
19.690000	31.890000	1.100259	32.388698	4.856932	14.930577	32.378698	32.388698
19.710000	32.950000	1.137293	32.784289	4.883288	14.956933	32.774289	32.784289
19.730000	32.920000	1.133067	33.182748	4.909698	14.983343	33.172748	33.182748
19.750000	33.630000	1.156917	33.584058	4.936161	15.009806	33.574058	33.584058
19.770000	31.680000	1.089246	33.988203	4.962678	15.036323	33.978203	33.988203
19.790000	34.730000	1.196527	34.395168	4.989248	15.062893	34.385168	34.395168
19.810000	34.370000	1.185556	34.804937	5.015872	15.089517	34.794937	34.804937
19.830000	35.270000	1.212357	35.217495	5.042549	15.116194	35.207495	35.217495
19.850000	35.510000	1.224137	35.632827	5.069279	15.142924	35.622827	35.632827
19.870000	35.790000	1.232147	36.050918	5.096062	15.169708	36.040918	36.050918
19.890000	36.930000	1.271537	36.471754	5.122899	15.196544	36.461754	36.471754
19.910000	35.480000	1.220551	36.895322	5.149788	15.223434	36.885322	36.895322
19.930000	37.710000	1.296394	37.321607	5.176731	15.250376	37.311607	37.321607
19.950000	37.450000	1.292156	37.750595	5.203726	15.277371	37.740595	37.750595
19.970000	36.670000	1.262796	38.182274	5.230774	15.304419	38.172274	38.182274
19.990000	38.920000	1.336288	38.616630	5.257875	15.331520	38.606630	38.616630
20.010000	40.240000	1.384118	39.053649	5.285029	15.358674	39.043649	39.053649
20.030000	39.910000	1.370103	39.493321	5.312235	15.385880	39.483321	39.493321
20.050000	40.790000	1.402372	39.935631	5.339494	15.413139	39.925631	39.935631
20.070000	40.470000	1.390362	40.380567	5.366805	15.440450	40.370567	40.380567
20.090000	42.140000	1.449079	40.828118	5.394169	15.467814	40.818118	40.828118
20.110000	40.930000	1.408102	41.278271	5.421585	15.495230	41.268271	41.278271
20.130000	42.610000	1.463171	41.731014	5.449053	15.522698	41.721014	41.731014
20.150000	42.000000	1.441719	42.186337	5.476574	15.550219	42.176337	42.186337
20.170000	41.920000	1.441249	42.644227	5.504147	15.577792	42.634227	42.644227
20.190000	43.590000	1.496987	43.104674	5.531771	15.605417	43.094674	43.104674
20.210000	43.530000	1.495205	43.567665	5.559448	15.633093	43.557665	43.567665
20.230000	43.790000	1.505522	44.033191	5.587177	15.660822	44.023191	44.033191
20.250000	43.540000	1.492542	44.501240	5.614958	15.688603	44.491240	44.501240
20.270000	44.640000	1.531904	44.971802	5.642790	15.716435	44.961802	44.971802
20.290000	44.370000	1.521108	45.444867	5.670675	15.744320	45.434867	45.444867
20.310000	47.160000	1.617530	45.920423	5.698611	15.772256	45.910423	45.920423
20.330000	47.220000	1.621010	46.398461	5.726598	15.800243	46.388461	46.398461
20.350000	46.960000	1.614031	46.878971	5.754638	15.828283	46.868971	46.878971
20.370000	49.020000	1.685462	47.361943	5.782728	15.856373	47.351943	47.361943
20.390000	48.320000	1.658670	47.847367	5.810871	15.884516	47.837367	47.847367
20.410000	50.780000	1.743874	48.335233	5.839064	15.912709	48.325233	48.335233
20.430000	52.090000	1.787805	48.825532	5.867309	15.940954	48.815532	48.825532
20.450000	49.530000	1.699393	49.318255	5.895605	15.969250	49.308255	49.318255
20.470000	48.640000	1.668221	49.813391	5.923953	15.997598	49.803391	49.813391
20.490000	49.180000	1.688400	50.310933	5.952351	16.025996	50.300933	50.310933
20.510000	51.440000	1.765221	50.810871	5.980801	16.054446	50.800871	50.810871
20.530000	51.770000	1.776275	51.313196	6.009302	16.082947	51.303196	51.313196
20.550000	54.530000	1.870067	51.818702	6.038657	16.112302	51.808702	51.818702
20.570000	50.530000	1.735135	52.325773	6.067258	16.140903	52.315773	52.325773
20.590000	53.050000	1.821399	52.835206	6.095911	16.169556	52.825206	52.835206
20.610000	52.840000	1.811287	53.346990	6.124614	16.198259	53.336990	53.346990
20.630000	55.100000	1.890731	53.861119	6.153368	16.227013	53.851119	53.861119
20.650000	54.980000	1.887021	54.377583	6.182173	16.255818	54.367583	54.377583
20.670000	54.260000	1.859097	54.896375	6.211028	16.284673	54.886375	54.896375
20.690000	57.590000	1.973438	55.417486	6.239934	16.313579	55.407486	55.417486
20.710000	56.120000	1.925124	55.940909	6.268890	16.342535	55.930909	55.940909
20.730000	55.970000	1.918133	56.466635	6.297897	16.371542	56.456634	56.466635
20.750000	57.040000	1.958162	56.994656	6.326954	16.400599	56.984656	56.994656
20.770000	56.030000	1.922176	57.524966	6.356062	16.429707	57.514965	57.524966
20.790000	57.820000	1.982347	58.057557	6.385219	16.458865	58.047554	58.057557
20.810000	56.470000	1.935855	58.592421	6.414427	16.488073	58.582416	58.592421
20.830000	59.210000	2.032027	59.129553	6.443686	16.517331	59.119543	59.129553
20.850000	59.480000	2.036097	59.668947	6.472994	16.546639	59.658928	59.668947
20.870000	60.180000	2.065305	60.210600	6.502352	16.575997	60.200563	60.210600
20.890000	58.380000	2.002957	60.754511	6.531760	16.605406	60.744441	60.754511
20.910000	60.490000	2.073736	61.300683	6.561219	16.634864	61.290555	61.300683
20.930000	61.790000	2.117252	61.849127	6.590727	16.664372	61.838898	61.849127
20.950000	60.700000	2.079601	62.399863	6.620285	16.693930	62.389462	62.399863
20.970000	63.160000	2.163568	62.952927	6.649892	16.723537	62.942242	62.952927
20.990000	63.880000	2.190269	63.508378	6.679550	16.753195	63.497229	63.508378
21.010000	62.530000	2.142212	64.066303	6.709257	16.782902	64.054418	64.066303
21.030000	62.470000	2.143486	64.626832	6.739013	16.812658	64.613801	64.626832
21.050000	65.080000	2.230605	65.190148	6.768819	16.842464	65.175372	65.190148
21.070000	63.250000	2.168556	65.756503	6.798675	16.872320	65.739125	65.756503
21.090000	65.300000	2.236916	66.326231	6.828580	16.902225	66.305052	66.326231
21.110000	68.900000	2.360621	66.899761	6.858534	16.932180	66.873147	66.899761
21.130000	66.700000	2.285469	67.477636	6.888538	16.962183	67.443404	67.477636
21.150000	70.240000	2.406296	68.060513	6.918591	16.992236	68.015816	68.060513
21.170000	67.050000	2.296130	68.649168	6.948693	17.022339	68.590378	68.649168
21.190000	68.530000	2.349852	69.244492	6.978845	17.052490	69.167082	69.244492
21.210000	70.140000	2.402849	69.847473	7.009045	17.082691	69.745924	69.847473
21.230000	70.260000	2.406402	70.459174	7.039295	17.112940	70.326896	70.459174
21.250000	71.770000	2.457561	71.080696	7.069594	17.143239	70.909993	71.080696
21.270000	69.630000	2.383134	71.713142	7.099941	17.173586	71.495208	71.713142
21.290000	73.310000	2.508701	72.357566	7.130338	17.203983	72.082536	72.357566
21.310000	72.180000	2.472828	73.014934	7.160783	17.234428	72.671972	73.014934
21.330000	76.140000	2.605517	73.686078	7.191277	17.264922	73.263508	73.686078
21.350000	74.790000	2.559606	74.371662	7.221820	17.295465	73.857139	74.371662
21.370000	76.730000	2.624407	75.072158	7.252412	17.326057	74.452861	75.072158
21.390000	76.610000	2.625669	75.787837	7.283052	17.356697	75.050666	75.787837
21.410000	76.440000	2.616940	76.518767	7.313741	17.387386	75.650549	76.518767
21.430000	75.390000	2.577718	77.264826	7.344478	17.418123	76.252506	77.264826
21.450000	77.390000	2.651360	78.025728	7.375264	17.448909	76.856529	78.025728
21.470000	79.450000	2.721214	78.801055	7.406098	17.479743	77.462615	78.801055
21.490000	80.550000	2.757484	79.590286	7.436981	17.510626	78.070757	79.590286
21.510000	80.840000	2.766763	80.392836	7.467912	17.541557	78.680949	80.392836
21.530000	82.290000	2.819446	81.208088	7.498891	17.572536	79.293188	81.208088
21.550000	81.050000	2.776201	82.035420	7.529919	17.603564	79.907467	82.035420
21.570000	83.020000	2.841574	82.874226	7.560995	17.634640	80.523781	82.874226
21.590000	82.980000	2.840823	83.723934	7.592119	17.665764	81.142126	83.723934
21.610000	85.180000	2.913408	84.584018	7.623291	17.696936	81.762495	84.584018
21.630000	86.180000	2.950128	85.453998	7.654511	17.728156	82.384884	85.453998
21.650000	83.650000	2.862621	86.333445	7.685779	17.759424	83.009288	86.333445
21.670000	86.850000	2.972493	87.221976	7.717095	17.790740	83.635701	87.221976
21.690000	86.930000	2.973753	88.119254	7.748459	17.822104	84.264120	88.119254
21.710000	87.540000	2.994717	89.024981	7.779871	17.853516	84.894538	89.024981
21.730000	90.920000	3.109507	89.938893	7.811330	17.884975	85.526951	89.938893
21.750000	91.330000	3.124176	90.860754	7.842838	17.916483	86.161354	90.860754
21.770000	92.350000	3.161825	91.790354	7.874393	17.948038	86.797743	91.790354
21.790000	93.680000	3.204155	92.727505	7.905995	17.979640	87.436112	92.727505
21.810000	94.150000	3.222377	93.672034	7.937646	18.011291	88.076457	93.672034
21.830000	98.870000	3.382002	94.623786	7.969344	18.042989	88.718773	94.623786
21.850000	95.370000	3.264591	95.582615	8.001089	18.074734	89.363056	95.582615
21.870000	93.450000	3.199530	96.548389	8.032882	18.106527	90.009300	96.548389
21.890000	97.650000	3.338536	97.520983	8.064722	18.138367	90.657502	97.520983
21.910000	99.270000	3.396516	98.500282	8.096610	18.170255	91.307656	98.500282
21.930000	101.900000	3.485778	99.486177	8.128545	18.202190	91.959758	99.486177
21.950000	98.410000	3.365212	100.478566	8.160527	18.234172	92.613805	100.478566
21.970000	100.500000	3.437751	101.477353	8.192557	18.266202	93.269790	101.477353
21.990000	102.900000	3.522415	102.482446	8.224634	18.298279	93.927710	102.482446
22.010000	103.400000	3.538778	103.493759	8.256758	18.330403	94.587561	103.493759
22.030000	104.500000	3.575852	104.511210	8.288929	18.362574	95.249338	104.511210
22.050000	106.100000	3.628014	105.534719	8.321147	18.394792	95.913037	105.534719
22.070000	106.600000	3.643740	106.564213	8.353412	18.427057	96.578653	106.564213
22.090000	105.100000	3.594528	107.599619	8.385724	18.459369	97.246183	107.599619
22.110000	108.600000	3.715201	108.640870	8.418083	18.491728	97.915621	108.640870
22.130000	108.400000	3.707780	109.687899	8.450489	18.524134	98.586965	109.687899
22.150000	110.100000	3.764524	110.740643	8.482941	18.556587	99.260209	110.740643
22.170000	112.800000	3.855264	111.799043	8.515441	18.589086	99.935350	111.799043
22.190000	112.400000	3.841738	112.863038	8.547987	18.621632	100.612383	112.863038
22.210000	114.900000	3.927380	113.932574	8.580580	18.654225	101.291305	113.932574
22.230000	116.400000	3.977993	115.007596	8.613220	18.686865	101.972112	115.007596
22.250000	114.400000	3.913510	116.088052	8.645906	18.719551	102.654798	116.088052
22.270000	116.500000	3.982291	117.173891	8.678639	18.752284	103.339361	117.173891
22.290000	120.400000	4.113910	118.265064	8.711418	18.785063	104.025797	118.265064
22.310000	117.600000	4.022225	119.361525	8.744244	18.817889	104.714101	119.361525
22.330000	118.100000	4.039108	120.463226	8.777116	18.850761	105.404270	120.463226
22.350000	119.900000	4.100402	121.570125	8.810035	18.883680	106.096299	121.570125
22.370000	124.100000	4.245922	122.682177	8.843000	18.916645	106.790186	122.682177
22.390000	121.800000	4.162453	123.799341	8.876011	18.949656	107.485925	123.799341
22.410000	124.700000	4.263497	124.921577	8.909069	18.982714	108.183514	124.921577
22.430000	128.900000	4.406329	126.048844	8.942172	19.015818	108.882949	126.048844
22.450000	129.500000	4.427361	127.181104	8.975322	19.048968	109.584225	127.181104
22.470000	128.100000	4.378964	128.318321	9.008519	19.082164	110.287339	128.318321
22.490000	130.500000	4.461287	129.460458	9.041761	19.115406	110.992288	129.460458
22.510000	131.300000	4.487015	130.607478	9.075049	19.148694	111.699068	130.607478
22.530000	133.400000	4.558959	131.759349	9.108383	19.182028	112.407675	131.759349
22.550000	134.900000	4.609857	132.916035	9.141763	19.215409	113.118105	132.916035
22.570000	135.600000	4.634787	134.077505	9.175190	19.248835	113.830355	134.077505
22.590000	132.700000	4.535612	135.243726	9.208662	19.282307	114.544421	135.243726
22.610000	135.900000	4.646500	136.414666	9.242180	19.315825	115.260301	136.414666
22.630000	140.800000	4.810269	137.590296	9.275743	19.349388	115.977989	137.590296
22.650000	139.100000	4.754247	138.770585	9.309353	19.382998	116.697483	138.770585
22.670000	140.300000	4.794791	139.955505	9.343008	19.416653	117.418780	139.955505
22.690000	140.800000	4.812654	141.145025	9.376709	19.450354	118.141875	141.145025
22.710000	142.200000	4.859368	142.339120	9.410455	19.484100	118.866766	142.339120
22.730000	144.900000	4.952530	143.537761	9.444247	19.517893	119.593449	143.537761
22.750000	143.500000	4.906382	144.740921	9.478085	19.551730	120.321921	144.740921
22.770000	145.100000	4.958857	145.948574	9.511968	19.585613	121.052177	145.948574
22.790000	149.600000	5.109647	147.161617	9.546819	19.620464	121.785138	147.161617
22.810000	147.400000	5.033850	148.378179	9.580792	19.654437	122.518954	148.378179
22.830000	148.800000	5.085119	149.599159	9.614811	19.688456	123.254546	149.599159
22.850000	150.800000	5.156427	150.824533	9.648875	19.722520	123.991909	150.824533
22.870000	153.900000	5.259137	152.054276	9.682984	19.756629	124.731041	152.054276
22.890000	152.400000	5.207224	153.288365	9.717139	19.790784	125.471939	153.288365
22.910000	154.500000	5.276868	154.526778	9.751339	19.824984	126.214599	154.526778
22.930000	156.800000	5.357464	155.769492	9.785584	19.859229	126.959018	155.769492
22.950000	158.500000	5.414974	157.016485	9.819874	19.893519	127.705193	157.016485
22.970000	154.400000	5.274868	158.267735	9.854210	19.927855	128.453121	158.267735
22.990000	158.000000	5.398370	159.523221	9.888590	19.962235	129.202798	159.523221
23.010000	159.600000	5.452615	160.782923	9.923016	19.996661	129.954221	160.782923
23.030000	160.300000	5.478345	162.046819	9.957486	20.031131	130.707388	162.046819
23.050000	166.100000	5.674103	163.314889	9.992002	20.065647	131.462295	163.314889
23.070000	163.400000	5.583922	164.587114	10.026562	20.100207	132.218939	164.587114
23.090000	165.400000	5.650093	165.863474	10.061167	20.134813	132.977317	165.863474
23.110000	165.800000	5.666521	167.143950	10.095818	20.169463	133.737426	167.143950
23.130000	168.200000	5.746646	168.428522	10.130513	20.204158	134.499264	168.428522
23.150000	171.100000	5.843877	169.717173	10.165252	20.238897	135.262826	169.717173
23.170000	170.200000	5.814232	171.009884	10.200037	20.273682	136.028110	171.009884
23.190000	174.100000	5.950347	172.306637	10.234866	20.308511	136.795114	172.306637
23.210000	174.900000	5.976309	173.607414	10.269740	20.343385	137.563833	173.607414
23.230000	173.900000	5.937806	174.912198	10.304658	20.378304	138.334266	174.912198
23.250000	174.800000	5.967479	176.220971	10.339621	20.413267	139.106408	176.220971
23.270000	174.300000	5.960733	177.533716	10.374629	20.448274	139.880259	177.533716
23.290000	175.000000	5.978243	178.850418	10.409681	20.483326	140.655813	178.850418
23.310000	176.900000	6.042726	180.171058	10.444778	20.518423	141.433070	180.171058
23.330000	182.300000	6.225778	181.495622	10.479919	20.553564	142.212025	181.495622
23.350000	179.300000	6.123324	182.824093	10.515104	20.588749	142.992676	182.824093
23.370000	184.700000	6.310436	184.156455	10.550334	20.623979	143.775020	184.156455
23.390000	186.700000	6.373979	185.492693	10.585608	20.659253	144.559054	185.492693
23.410000	185.700000	6.342453	186.832791	10.620927	20.694572	145.344776	186.832791
23.430000	187.400000	6.397868	188.176734	10.656289	20.729934	146.132183	188.176734
23.450000	189.700000	6.477641	189.524507	10.691696	20.765341	146.921271	189.524507
23.470000	189.900000	6.484514	190.876096	10.727147	20.800792	147.712039	190.876096
23.490000	189.600000	6.476681	192.231486	10.762643	20.836288	148.504483	192.231486
23.510000	194.200000	6.630345	193.590662	10.798182	20.871827	149.298601	193.590662
23.530000	194.100000	6.630839	194.953611	10.833765	20.907410	150.094390	194.953611
23.550000	197.500000	6.746358	196.320318	10.869393	20.943038	150.891848	196.320318
23.570000	193.100000	6.592685	197.690770	10.905064	20.978709	151.690971	197.690770
23.590000	199.000000	6.800244	199.064952	10.940780	21.014425	152.491757	199.064952
23.610000	196.300000	6.704208	200.442852	10.976539	21.050184	153.294204	200.442852
23.630000	197.700000	6.751445	201.824457	11.012342	21.085987	154.098308	201.824457
23.650000	203.600000	6.955757	203.209752	11.048189	21.121834	154.904068	203.209752
23.670000	204.500000	6.983253	204.598725	11.084080	21.157725	155.711480	204.598725
23.690000	206.700000	7.059436	205.991363	11.120015	21.193660	156.520542	205.991363
23.710000	210.900000	7.202272	207.387654	11.155993	21.229638	157.331252	207.387654
23.730000	206.400000	7.051798	208.787585	11.192015	21.265660	158.143606	208.787585
23.750000	209.800000	7.165975	210.191143	11.228081	21.301726	158.957603	210.191143
23.770000	212.200000	7.248043	211.598316	11.264191	21.337836	159.773240	211.598316
23.790000	207.900000	7.099109	213.009093	11.300344	21.373989	160.590513	213.009093
23.810000	212.500000	7.256914	214.423461	11.336540	21.410186	161.409422	214.423461
23.830000	213.800000	7.301835	215.841408	11.372781	21.446426	162.229963	215.841408
23.850000	214.700000	7.330451	217.262923	11.409064	21.482710	163.052133	217.262923
23.870000	216.400000	7.390744	218.687995	11.445392	21.519037	163.875931	218.687995
23.890000	222.300000	7.589924	220.116610	11.481762	21.555407	164.701354	220.116610
23.910000	221.000000	7.549037	221.548759	11.518176	21.591821	165.528399	221.548759
23.930000	222.400000	7.593281	222.984431	11.554634	21.628279	166.357064	222.984431
23.950000	222.900000	7.609803	224.423613	11.591134	21.664780	167.187346	224.423613
23.970000	224.200000	7.655677	225.866295	11.627678	21.701324	168.019244	225.866295
23.990000	223.300000	7.627195	227.312467	11.664266	21.737911	168.852754	227.312467
24.010000	228.700000	7.808958	228.762117	11.700896	21.774541	169.687875	228.762117
24.030000	231.100000	7.890940	230.215235	11.737570	21.811215	170.524603	230.215235
24.050000	228.900000	7.815458	231.671811	11.774287	21.847932	171.362938	231.671811
24.070000	229.100000	7.822603	233.131833	11.811047	21.884692	172.202875	233.131833
24.090000	231.200000	7.896976	234.595292	11.847850	21.921495	173.044414	234.595292
24.110000	235.900000	8.054663	236.062178	11.884696	21.958342	173.887551	236.062178
24.130000	238.100000	8.128757	237.532480	11.921586	21.995231	174.732284	237.532480
24.150000	236.400000	8.074922	239.006188	11.958518	22.032163	175.578611	239.006188
24.170000	239.500000	8.177538	240.483293	11.995493	22.069138	176.426530	240.483293
24.190000	241.500000	8.244080	241.963784	12.032511	22.106157	177.276038	241.963784
24.210000	241.200000	8.238321	243.447653	12.069573	22.143218	178.127134	243.447653
24.230000	241.500000	8.249314	244.934888	12.106676	22.180322	178.979814	244.934888
24.250000	247.300000	8.441734	246.425482	12.143823	22.217468	179.834077	246.425482
24.270000	248.100000	8.470036	247.919424	12.181013	22.254658	180.689920	247.919424
24.290000	247.400000	8.446628	249.416705	12.218245	22.291890	181.547341	249.416705
24.310000	249.100000	8.504843	250.917315	12.255520	22.329165	182.406338	250.917315
24.330000	248.000000	8.467905	252.421246	12.292838	22.366483	183.266909	252.421246
24.350000	252.500000	8.620460	253.928489	12.330199	22.403844	184.129052	253.928489
24.370000	259.100000	8.845785	255.439034	12.367602	22.441247	184.992763	255.439034
24.390000	257.600000	8.795608	256.952873	12.405047	22.478693	185.858042	256.952873
24.410000	259.700000	8.866759	258.469997	12.442536	22.516181	186.724886	258.469997
24.430000	256.700000	8.762706	259.990396	12.480067	22.553712	187.593293	259.990396
24.450000	260.800000	8.902595	261.514063	12.517640	22.591285	188.463260	261.514063
24.470000	259.500000	8.859934	263.040989	12.555256	22.628901	189.334786	263.040989
24.490000	261.000000	8.908438	264.571164	12.592914	22.666559	190.207868	264.571164
24.510000	264.500000	9.030025	266.104582	12.630615	22.704260	191.082504	266.104582
24.530000	267.600000	9.134941	267.641232	12.668358	22.742003	191.958693	267.641232
24.550000	269.400000	9.197448	269.181108	12.706144	22.779789	192.836432	269.181108
24.570000	266.600000	9.101373	270.724200	12.743971	22.817616	193.715718	270.724200
24.590000	271.600000	9.276141	272.270501	12.781841	22.855487	194.596551	272.270501
24.610000	273.400000	9.332036	273.820002	12.819754	22.893399	195.478927	273.820002
24.630000	274.700000	9.379987	275.372695	12.857708	22.931354	196.362845	275.372695
24.650000	275.400000	9.403419	276.928573	12.895705	22.969350	197.248303	276.928573
24.670000	282.300000	9.634615	278.487628	12.933744	23.007389	198.135299	278.487628
24.690000	279.000000	9.525427	280.049851	12.971825	23.045470	199.023830	280.049851
24.710000	277.700000	9.479757	281.615235	13.009949	23.083594	199.913895	281.615235
24.730000	280.000000	9.556392	283.183772	13.048114	23.121759	200.805491	283.183772
24.750000	280.000000	9.560820	284.755455	13.086321	23.159966	201.698617	284.755455
24.770000	283.900000	9.690598	286.330276	13.124571	23.198216	202.593270	286.330276
24.790000	280.700000	9.583123	287.908227	13.162862	23.236507	203.489449	287.908227
24.810000	283.900000	9.689792	289.489301	13.201195	23.274840	204.387152	289.489301
24.830000	288.500000	9.845255	291.073491	13.239571	23.313216	205.286376	291.073491
24.850000	287.000000	9.794424	292.660789	13.277988	23.351633	206.187120	292.660789
24.870000	290.800000	9.924592	294.251187	13.316447	23.390092	207.089381	294.251187
24.890000	293.400000	10.016512	295.844680	13.354948	23.428593	207.993159	295.844680
24.910000	291.600000	9.954001	297.441258	13.393490	23.467135	208.898450	297.441258
24.930000	295.500000	10.087989	299.040916	13.432075	23.505720	209.805253	299.040916
24.950000	295.700000	10.095185	300.643647	13.470701	23.544346	210.713566	300.643647
24.970000	298.300000	10.186706	302.272551	13.509369	23.583014	211.646496	302.272551
24.990000	293.500000	10.018388	303.881376	13.548078	23.621723	212.557793	303.881376
25.010000	302.900000	10.338341	305.493251	13.586830	23.660475	213.470595	305.493251
25.030000	302.200000	10.312656	307.108172	13.625622	23.699268	214.384900	307.108172
25.050000	305.600000	10.431540	308.727160	13.665488	23.739133	215.301735	308.727160
25.070000	305.600000	10.430818	310.348149	13.704363	23.778008	216.219038	310.348149
25.090000	304.700000	10.401812	311.972161	13.743280	23.816925	217.137838	311.972161
25.110000	309.400000	10.560265	313.599192	13.782238	23.855883	218.058133	313.599192
25.130000	311.500000	10.631752	315.229233	13.821238	23.894883	218.979921	315.229233
25.150000	310.500000	10.597789	316.862278	13.860279	23.933924	219.903200	316.862278
25.170000	310.400000	10.592225	318.498322	13.899362	23.973007	220.827968	318.498322
25.190000	316.700000	10.810121	320.137357	13.938486	24.012131	221.754224	320.137357
25.210000	314.700000	10.743256	321.779377	13.977652	24.051297	222.681966	321.779377
25.230000	319.300000	10.897953	323.424376	14.016858	24.090504	223.611192	323.424376
25.250000	320.700000	10.945713	325.072346	14.056107	24.129752	224.541900	325.072346
25.270000	323.300000	11.033285	326.723283	14.095396	24.169041	225.474089	326.723283
25.290000	321.800000	10.985087	328.377180	14.134727	24.208372	226.407756	328.377180
25.310000	329.200000	11.236496	330.034030	14.174099	24.247744	227.342899	330.034030
25.330000	331.600000	11.317640	331.693827	14.213512	24.287157	228.279518	331.693827
25.350000	326.500000	11.141435	333.356566	14.252966	24.326611	229.217610	333.356566
25.370000	329.800000	11.254947	335.022239	14.292461	24.366106	230.157173	335.022239
25.390000	332.000000	11.330416	336.690842	14.331998	24.405643	231.098206	336.690842
25.410000	332.400000	11.347051	338.362368	14.371575	24.445221	232.040707	338.362368
25.430000	337.100000	11.511320	340.036811	14.411194	24.484839	232.984675	340.036811
25.450000	337.600000	11.521064	341.714165	14.450854	24.524499	233.930106	341.714165
25.470000	336.200000	11.478504	343.394424	14.490554	24.564200	234.877001	343.394424
