# Energy shift = 0.71
# a_1: -1.951 +- 0.054, a_0: 0.2 +- 1.4, domain: [10.71eV ,14.0eV]
# Y-offset = 0.0+-0.0175, AE = 13.8529+-0.303, Scale Factor = 0.7038+-0.3999, Alpha = 1.7025+-0.6562
# Y-offset = 0.0088+-0.0398, AE = 15.6587+-0.0121, Scale Factor = 21.8573+-0.391, Alpha = 1.2273+-0.0236
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)
13.220000	0.560000	1.202664	0.402460	0.393628	0.393628	0.402460
13.230000	0.640000	1.352923	0.404234	0.395401	0.395401	0.404234
13.240000	0.240000	0.861626	0.406007	0.397174	0.397174	0.406007
13.250000	0.320000	0.926067	0.407780	0.398947	0.398947	0.407780
13.260000	0.560000	1.202664	0.409553	0.400721	0.400721	0.409553
13.270000	0.160000	0.542586	0.411327	0.402494	0.402494	0.411327
13.280000	0.320000	0.926067	0.413100	0.404267	0.404267	0.413100
13.290000	0.480000	1.024500	0.414873	0.406040	0.406040	0.414873
13.300000	0.400000	1.131371	0.416646	0.407814	0.407814	0.416646
13.310000	0.640000	1.466424	0.418420	0.409587	0.409587	0.418420
13.320000	0.480000	1.299846	0.420193	0.411360	0.411360	0.420193
13.330000	0.160000	0.783837	0.421966	0.413133	0.413133	0.421966
13.340000	0.160000	0.783837	0.423739	0.414907	0.414907	0.423739
13.350000	0.560000	1.202664	0.425512	0.416680	0.416680	0.425512
13.360000	0.960000	1.799556	0.427286	0.418453	0.418453	0.427286
13.370000	0.160000	0.542586	0.429059	0.420226	0.420226	0.429059
13.380000	0.400000	0.979796	0.430832	0.421999	0.421999	0.430832
13.390000	0.960000	1.708333	0.432605	0.423773	0.423773	0.432605
13.400000	0.480000	1.024500	0.434379	0.425546	0.425546	0.434379
13.410000	0.320000	0.733212	0.436152	0.427319	0.427319	0.436152
13.420000	0.560000	1.202664	0.437925	0.429092	0.429092	0.437925
13.430000	0.400000	0.979796	0.439698	0.430866	0.430866	0.439698
13.440000	0.400000	0.979796	0.441472	0.432639	0.432639	0.441472
13.450000	0.480000	1.299846	0.443245	0.434412	0.434412	0.443245
13.460000	0.480000	1.024500	0.445018	0.436185	0.436185	0.445018
13.470000	0.640000	1.091055	0.446791	0.437959	0.437959	0.446791
13.480000	0.800000	1.876166	0.448565	0.439732	0.439732	0.448565
13.490000	0.320000	0.733212	0.450338	0.441505	0.441505	0.450338
13.500000	0.880000	2.196725	0.452111	0.443278	0.443278	0.452111
13.510000	0.080000	0.391918	0.453884	0.445052	0.445052	0.453884
13.520000	0.240000	0.861626	0.455658	0.446825	0.446825	0.455658
13.530000	0.640000	1.352923	0.457431	0.448598	0.448598	0.457431
13.540000	0.320000	0.926067	0.459204	0.450371	0.450372	0.459204
13.550000	0.240000	0.861626	0.460978	0.452145	0.452145	0.460978
13.560000	0.080000	0.391918	0.462752	0.453918	0.453919	0.462752
13.570000	0.240000	0.861626	0.464526	0.455691	0.455693	0.464526
13.580000	0.400000	0.979796	0.466300	0.457464	0.457467	0.466300
13.590000	0.320000	0.926067	0.468075	0.459237	0.459242	0.468075
13.600000	0.640000	1.466424	0.469850	0.461011	0.461017	0.469850
13.610000	0.880000	2.122640	0.471627	0.462784	0.462794	0.471627
13.620000	0.560000	1.202664	0.473406	0.464557	0.464573	0.473406
13.630000	0.480000	1.170299	0.475187	0.466330	0.466354	0.475187
13.640000	0.640000	1.352923	0.476971	0.468104	0.468138	0.476971
13.650000	0.240000	0.861626	0.478760	0.469877	0.469928	0.478760
13.660000	0.320000	0.733212	0.480556	0.471650	0.471724	0.480556
13.670000	0.240000	0.861626	0.482361	0.473423	0.473528	0.482361
13.680000	0.880000	1.394848	0.484178	0.475197	0.475345	0.484178
13.690000	0.400000	1.600000	0.486010	0.476970	0.477178	0.486010
13.700000	0.480000	1.170299	0.487863	0.478743	0.479031	0.487863
13.710000	0.800000	1.385641	0.489743	0.480516	0.480910	0.489743
13.720000	0.560000	1.202664	0.491656	0.482290	0.482823	0.491656
13.730000	0.320000	0.926067	0.493610	0.484063	0.484778	0.493610
13.740000	0.400000	1.131371	0.495617	0.485836	0.486785	0.495617
13.750000	0.160000	0.542586	0.497688	0.487609	0.488855	0.497688
13.760000	0.720000	1.587955	0.499836	0.489383	0.491003	0.499836
13.770000	0.320000	0.733212	0.502076	0.491156	0.493243	0.502076
13.780000	0.320000	1.223765	0.504425	0.492929	0.495592	0.504425
13.790000	0.960000	1.399428	0.506901	0.494702	0.498068	0.506901
13.800000	0.800000	1.385641	0.509524	0.496476	0.500691	0.509524
13.810000	0.640000	1.228983	0.512314	0.498249	0.503482	0.512314
13.820000	1.120000	2.122640	0.515295	0.500022	0.506462	0.515295
13.830000	0.400000	0.979796	0.518486	0.501795	0.509654	0.518486
13.840000	0.960000	1.799556	0.521912	0.503568	0.513079	0.521912
13.850000	0.960000	1.611955	0.525594	0.505342	0.516761	0.525594
13.860000	0.560000	1.061320	0.529554	0.507115	0.520721	0.529554
13.870000	0.720000	1.483779	0.533811	0.508888	0.524978	0.533811
13.880000	0.320000	0.926067	0.538385	0.510661	0.529553	0.538385
13.890000	1.440000	2.367784	0.543294	0.512435	0.534461	0.543294
13.900000	0.640000	1.091055	0.548552	0.514208	0.539719	0.548552
13.910000	0.560000	1.329060	0.554173	0.515981	0.545340	0.554173
13.920000	0.480000	1.024500	0.560166	0.517754	0.551334	0.560166
13.930000	0.880000	1.704582	0.566542	0.519528	0.557709	0.566542
13.940000	0.400000	0.979796	0.573306	0.521301	0.564473	0.573306
13.950000	0.400000	1.131371	0.580463	0.523074	0.571630	0.580463
13.960000	0.480000	0.854166	0.588013	0.524847	0.579181	0.588013
13.970000	0.560000	1.061320	0.595959	0.526621	0.587126	0.595959
13.980000	0.800000	1.385641	0.604298	0.528394	0.595466	0.604298
13.990000	0.800000	1.385641	0.613029	0.530167	0.604196	0.613029
14.000000	0.800000	1.264911	0.622147	0.531940	0.613314	0.622147
14.010000	0.400000	0.979796	0.631648	0.533714	0.622816	0.631648
14.020000	0.800000	1.496663	0.641528	0.535487	0.632695	0.641528
14.030000	1.200000	2.116601	0.651780	0.537260	0.642947	0.651780
14.040000	0.880000	1.704582	0.662399	0.539033	0.653567	0.662399
14.050000	1.200000	1.959592	0.673380	0.540807	0.664547	0.673380
14.060000	0.560000	1.202664	0.684716	0.542580	0.675883	0.684716
14.070000	0.240000	0.861626	0.696402	0.544353	0.687569	0.696402
14.080000	0.880000	1.394848	0.708432	0.546126	0.699599	0.708432
14.090000	0.640000	1.228983	0.720801	0.547899	0.711969	0.720801
14.100000	0.560000	1.202664	0.733505	0.549673	0.724672	0.733505
14.110000	1.200000	2.529822	0.746537	0.551446	0.737704	0.746537
14.120000	1.440000	2.080000	0.759894	0.553219	0.751061	0.759894
14.130000	1.040000	1.611955	0.773571	0.554992	0.764738	0.773571
14.140000	1.360000	2.313093	0.787564	0.556766	0.778732	0.787564
14.150000	0.480000	0.854166	0.801870	0.558539	0.793037	0.801870
14.160000	1.600000	1.876166	0.816484	0.560312	0.807651	0.816484
14.170000	0.560000	1.202664	0.831404	0.562085	0.822571	0.831404
14.180000	0.640000	1.352923	0.846625	0.563859	0.837792	0.846625
14.190000	0.560000	1.061320	0.862145	0.565632	0.853312	0.862145
14.200000	0.960000	2.049000	0.877961	0.567405	0.869128	0.877961
14.210000	0.880000	1.394848	0.894069	0.569178	0.885237	0.894069
14.220000	1.280000	1.865905	0.910468	0.570952	0.901636	0.910468
14.230000	0.720000	1.587955	0.927155	0.572725	0.918322	0.927155
14.240000	2.000000	3.149603	0.944127	0.574498	0.935294	0.944127
14.250000	1.200000	2.332381	0.961381	0.576271	0.952548	0.961381
14.260000	1.120000	1.882976	0.978916	0.578045	0.970083	0.978916
14.270000	1.680000	2.014349	0.996729	0.579818	0.987897	0.996729
