# Energy shift = 0.8
# a_3: -680.069988 +- 0.000027, a_2: 158.0109 +- 0.0025, a_1: -12.25 +- 0.11, a_0: 0.3 +- 2.0, domain: [12.8eV ,15.56eV]
# Y-offset = 0.0087+-0.0312, AE = 15.6771+-0.0057, Scale Factor = 31.2869+-0.2512, Alpha = 1.1476+-0.011
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)
17.240000	157.100000	1.785745	158.407109	27.399343	158.407109
17.250000	158.300000	1.685819	159.551141	27.581978	159.551141
17.260000	160.500000	1.589179	160.696911	27.765442	160.696911
17.270000	162.800000	1.735578	161.844414	27.949737	161.844414
17.280000	157.600000	1.703017	162.993650	28.134866	162.993650
17.290000	159.400000	1.802610	164.144613	28.320830	164.144613
17.300000	164.400000	1.862844	165.297302	28.507631	165.297302
17.310000	166.400000	1.729832	166.451714	28.695272	166.451714
17.320000	165.100000	1.769132	167.607846	28.883753	167.607846
17.330000	167.900000	1.952879	168.765695	29.073077	168.765695
17.340000	167.000000	1.744655	169.925259	29.263246	169.925259
17.350000	170.000000	1.835938	171.086535	29.454262	171.086535
17.360000	172.000000	1.852038	172.249520	29.646126	172.249520
17.370000	171.500000	1.861391	173.414212	29.838841	173.414212
17.380000	174.700000	1.736611	174.580608	30.032408	174.580608
17.390000	177.000000	1.912183	175.748707	30.226830	175.748707
17.400000	174.800000	1.961949	176.918505	30.422107	176.918505
17.410000	177.000000	1.821233	178.090001	30.618243	178.090001
17.420000	179.800000	1.918235	179.263192	30.815239	179.263192
17.430000	175.100000	1.823051	180.438075	31.013096	180.438075
17.440000	184.900000	1.860794	181.614650	31.211818	181.614650
17.450000	182.200000	1.980523	182.792913	31.411405	182.792913
17.460000	183.200000	1.887625	183.972862	31.611859	183.972862
17.470000	188.100000	1.973976	185.154496	31.813184	185.154496
17.480000	185.900000	1.844664	186.337812	32.015379	186.337812
17.490000	192.100000	2.095403	187.522808	32.218448	187.522808
17.500000	189.200000	1.815675	188.709483	32.422392	188.709483
17.510000	192.700000	1.880547	189.897835	32.627213	189.897835
17.520000	194.200000	1.877260	191.087861	32.832913	191.087861
17.530000	192.800000	2.062551	192.279561	33.039494	192.279561
17.540000	195.700000	1.985045	193.472931	33.246958	193.472931
17.550000	194.700000	2.035157	194.667971	33.455307	194.667971
17.560000	198.300000	1.986066	195.864678	33.664542	195.864678
17.570000	198.300000	1.798709	197.063052	33.874665	197.063052
17.580000	200.200000	2.027171	198.263090	34.085679	198.263090
17.590000	202.600000	2.114395	199.464791	34.297586	199.464791
17.600000	203.900000	2.015887	200.668153	34.510386	200.668153
17.610000	203.500000	2.170934	201.873175	34.724083	201.873175
17.620000	205.100000	2.136788	203.079855	34.938677	203.079855
17.630000	207.800000	1.884331	204.288191	35.154172	204.288191
17.640000	210.200000	2.585563	205.498183	35.370568	205.498183
17.650000	214.600000	2.157311	206.709829	35.587868	206.709829
17.660000	207.300000	2.341106	207.923128	35.806074	207.923128
17.670000	213.900000	2.023694	209.138078	36.025187	209.138078
17.680000	213.300000	2.148243	210.354678	36.245210	210.354678
17.690000	217.000000	1.989819	211.572926	36.466144	211.572926
17.700000	217.900000	2.226406	212.792822	36.687991	212.792822
17.710000	218.400000	2.007010	214.014364	36.910753	214.014364
17.720000	221.800000	2.251759	215.237551	37.134432	215.237551
17.730000	224.600000	1.880251	216.462382	37.359030	216.462382
17.740000	218.000000	2.197210	217.688855	37.584549	217.688855
17.750000	224.200000	2.037790	218.916970	37.810991	218.916970
17.760000	224.700000	2.071164	220.146726	38.038357	220.146726
17.770000	223.600000	2.234358	221.378121	38.266650	221.378121
17.780000	227.800000	2.034402	222.611154	38.495871	222.611154
17.790000	229.900000	2.284089	223.845825	38.726023	223.845825
17.800000	232.500000	2.138489	225.082133	38.957106	225.082133
17.810000	231.600000	2.225876	226.320076	39.189124	226.320076
17.820000	234.100000	2.319899	227.559654	39.422078	227.559654
17.830000	232.300000	2.465653	228.800865	39.655970	228.800865
17.840000	235.100000	2.144014	230.043709	39.890802	230.043709
17.850000	240.000000	2.183412	231.288185	40.126575	231.288185
17.860000	243.700000	2.403315	232.534292	40.363292	232.534292
17.870000	243.800000	2.197061	233.782030	40.600955	233.782030
17.880000	242.400000	2.150787	235.031397	40.839564	235.031397
17.890000	241.200000	2.138594	236.282393	41.079124	236.282393
17.900000	246.100000	2.144665	237.535017	41.319634	237.535017
17.910000	254.000000	2.320306	238.789269	41.561098	238.789269
17.920000	248.100000	2.304418	240.045147	41.803516	240.045147
17.930000	245.900000	2.092848	241.302651	42.046892	241.302651
17.940000	249.600000	2.320176	242.561781	42.291226	242.561781
17.950000	256.500000	2.274120	243.822535	42.536522	243.822535
17.960000	250.700000	2.373460	245.084914	42.782779	245.084914
17.970000	253.400000	2.256869	246.348916	43.030002	246.348916
17.980000	259.000000	3.768867	247.614541	43.278190	247.614541
17.990000	264.200000	2.353320	248.881789	43.527347	248.881789
18.000000	259.300000	2.306616	250.150658	43.777475	250.150658
18.010000	260.300000	2.383132	251.421149	44.028574	251.421149
18.020000	268.300000	3.308214	252.693261	44.280648	252.693261
18.030000	264.500000	2.443436	253.966993	44.533697	253.966993
18.040000	268.800000	2.391682	255.242345	44.787724	255.242345
18.050000	268.000000	2.324784	256.519317	45.042731	256.519317
18.060000	270.900000	2.447641	257.797908	45.298720	257.797908
18.070000	270.000000	2.265921	259.078118	45.555692	259.078118
18.080000	269.400000	2.242883	260.359946	45.813650	260.359946
18.090000	275.100000	2.332349	261.643393	46.072595	261.643393
18.100000	272.500000	2.344843	262.928457	46.332529	262.928457
18.110000	275.700000	2.558961	264.215138	46.593454	264.215138
18.120000	273.900000	2.141384	265.503437	46.855373	265.503437
18.130000	276.900000	2.257514	266.793352	47.118286	266.793352
18.140000	281.300000	2.341953	268.084884	47.382196	268.084884
18.150000	284.000000	2.446767	269.378032	47.647105	269.378032
18.160000	282.300000	2.498500	270.672796	47.913015	270.672796
18.170000	284.500000	2.340461	271.969176	48.179927	271.969176
18.180000	286.600000	2.268920	273.267172	48.447844	273.267172
18.190000	293.300000	2.783442	274.566783	48.716766	274.566783
18.200000	287.500000	3.391607	275.868009	48.986698	275.868009
18.210000	290.300000	2.338044	277.170850	49.257639	277.170850
18.220000	291.400000	2.244753	278.475307	49.529592	278.475307
18.230000	295.400000	2.441417	279.781378	49.802560	279.781378
18.240000	297.800000	2.428318	281.089063	50.076543	281.089063
18.250000	300.600000	2.265706	282.398364	50.351544	282.398364
18.260000	295.800000	2.352988	283.709279	50.627565	283.709279
18.270000	299.500000	2.573398	285.021808	50.904607	285.021808
18.280000	306.400000	2.386249	286.335951	51.182672	286.335951
18.290000	303.900000	2.379202	287.651709	51.461763	287.651709
18.300000	313.000000	2.410256	288.969082	51.741882	288.969082
18.310000	305.300000	2.502386	290.288068	52.023029	290.288068
18.320000	305.500000	2.539829	291.608669	52.305208	291.608669
18.330000	309.000000	2.555882	292.930884	52.588419	292.930884
18.340000	315.000000	2.357682	294.254714	52.872665	294.254714
18.350000	312.300000	2.741081	295.580158	53.157948	295.580158
18.360000	311.800000	2.295112	296.907216	53.444270	296.907216
18.370000	314.200000	2.619934	298.235888	53.731632	298.235888
18.380000	316.700000	2.465375	299.566176	54.020037	299.566176
18.390000	318.900000	2.558725	300.898078	54.309486	300.898078
18.400000	318.300000	2.390707	302.231594	54.599982	302.231594
18.410000	325.000000	2.402351	303.566726	54.891525	303.566726
18.420000	326.900000	3.011412	304.903472	55.184119	304.903472
18.430000	331.700000	3.478630	306.241834	55.477765	306.241834
18.440000	330.100000	2.795891	307.581810	55.772464	307.581810
18.450000	327.900000	2.784068	308.923403	56.068219	308.923403
18.460000	333.800000	2.692577	310.266610	56.365032	310.266610
18.470000	331.900000	2.517557	311.611434	56.662905	311.611434
18.480000	331.900000	2.589918	312.957874	56.961839	312.957874
18.490000	334.700000	2.543886	314.305929	57.261836	314.305929
18.500000	336.400000	2.947385	315.655601	57.562899	315.655601
18.510000	333.400000	2.446014	317.006890	57.865029	317.006890
18.520000	337.700000	2.877186	318.359796	58.168228	318.359796
18.530000	336.700000	2.615012	319.714319	58.472498	319.714319
18.540000	341.600000	2.671729	321.070459	58.777840	321.070459
18.550000	344.800000	2.827736	322.428217	59.084258	322.428217
18.560000	345.300000	2.689207	323.787593	59.391752	323.787593
18.570000	345.600000	2.421599	325.148587	59.700325	325.148587
18.580000	355.700000	2.803010	326.511199	60.009978	326.511199
18.590000	347.900000	2.745840	327.875431	60.320714	327.875431
18.600000	352.000000	2.491622	329.241281	60.632534	329.241281
18.610000	356.600000	2.967351	330.608751	60.945440	330.608751
18.620000	355.100000	2.458288	331.977841	61.259434	331.977841
18.630000	360.000000	2.763669	333.348552	61.574518	333.348552
18.640000	359.200000	2.776485	334.720882	61.890695	334.720882
18.650000	368.500000	3.175388	336.094834	62.207964	336.094834
18.660000	364.800000	3.247711	337.470407	62.526330	337.470407
18.670000	363.600000	2.953603	338.847602	62.845793	338.847602
18.680000	366.400000	2.897729	340.226419	63.166356	340.226419
18.690000	366.300000	2.602224	341.606859	63.488020	341.606859
18.700000	371.600000	2.875670	342.988921	63.810787	342.988921
18.710000	369.600000	2.820818	344.372607	64.134660	344.372607
18.720000	374.800000	2.854641	345.757917	64.459640	345.757917
18.730000	378.800000	2.781347	347.144851	64.785728	347.144851
18.740000	376.600000	2.791438	348.533410	65.112928	348.533410
18.750000	376.900000	2.712105	349.923594	65.441240	349.923594
18.760000	382.900000	2.612023	351.315403	65.770667	351.315403
18.770000	385.700000	2.845812	352.708839	66.101211	352.708839
18.780000	385.500000	2.832569	354.103902	66.432873	354.103902
18.790000	387.300000	2.971356	355.500591	66.765656	355.500591
18.800000	387.400000	4.175158	356.898909	67.099560	356.898909
18.810000	389.900000	2.900019	358.298854	67.434589	358.298854
18.820000	393.900000	2.819607	359.700429	67.770745	359.700429
18.830000	391.400000	2.813362	361.103632	68.108028	361.103632
18.840000	392.600000	2.864734	362.508465	68.446441	362.508465
18.850000	397.700000	2.457492	363.914929	68.785986	363.914929
18.860000	393.700000	2.532866	365.323023	69.126664	365.323023
18.870000	400.600000	3.110707	366.732749	69.468478	366.732749
18.880000	398.300000	2.834561	368.144107	69.811430	368.144107
18.890000	403.300000	2.860026	369.557098	70.155521	369.557098
18.900000	403.700000	2.871660	370.971722	70.500754	370.971722
18.910000	407.200000	3.105957	372.387979	70.847129	372.387979
18.920000	410.300000	2.808706	373.805871	71.194650	373.805871
18.930000	409.900000	2.839029	375.225398	71.543318	375.225398
18.940000	413.800000	2.954623	376.646561	71.893134	376.646561
18.950000	419.700000	2.837698	378.069360	72.244102	378.069360
18.960000	416.900000	3.160345	379.493796	72.596222	379.493796
18.970000	420.500000	2.875996	380.919869	72.949497	380.919869
18.980000	422.900000	3.168141	382.347580	73.303928	382.347580
18.990000	423.800000	3.065214	383.776931	73.659518	383.776931
19.000000	421.000000	2.845831	385.207921	74.016268	385.207921
19.010000	424.600000	3.071194	386.640550	74.374180	386.640550
19.020000	427.000000	2.803347	388.074821	74.733257	388.074821
19.030000	424.000000	3.063883	389.510734	75.093499	389.510734
19.040000	431.800000	2.864933	390.948288	75.454910	390.948288
19.050000	432.700000	3.029622	392.387485	75.817490	392.387485
19.060000	436.500000	2.827700	393.828326	76.181242	393.828326
19.070000	431.700000	3.071074	395.270812	76.546167	395.270812
19.080000	433.500000	2.876043	396.714942	76.912268	396.714942
19.090000	441.100000	2.951422	398.160718	77.279547	398.160718
19.100000	436.100000	2.880873	399.608141	77.648004	399.608141
19.110000	446.800000	2.963979	401.057210	78.017643	401.057210
19.120000	443.600000	3.204941	402.507928	78.388466	402.507928
19.130000	447.600000	3.226848	403.960294	78.760473	403.960294
19.140000	451.600000	3.018915	405.414310	79.133667	405.414310
19.150000	451.700000	2.970018	406.869976	79.508050	406.869976
19.160000	454.100000	3.136248	408.327293	79.883623	408.327293
19.170000	454.000000	2.958678	409.786262	80.260390	409.786262
19.180000	457.200000	3.294915	411.246883	80.638351	411.246883
19.190000	455.900000	3.345194	412.709158	81.017508	412.709158
19.200000	462.800000	2.536020	414.173086	81.397864	414.173086
19.210000	458.000000	3.313139	415.638670	81.779419	415.638670
19.220000	468.000000	3.122051	417.105909	82.162177	417.105909
19.230000	466.500000	3.377465	418.574805	82.546139	418.574805
19.240000	473.500000	2.968378	420.045358	82.931307	420.045358
19.250000	470.200000	3.224404	421.517569	83.317683	421.517569
19.260000	474.300000	2.797226	422.991439	83.705269	422.991439
19.270000	471.100000	3.078628	424.466969	84.094066	424.466969
19.280000	472.000000	3.267483	425.944159	84.484077	425.944159
19.290000	481.100000	2.912748	427.423011	84.875303	427.423011
19.300000	477.500000	3.544181	428.903526	85.267746	428.903526
19.310000	486.100000	3.269413	430.385703	85.661409	430.385703
19.320000	484.200000	3.197607	431.869544	86.056293	431.869544
19.330000	486.500000	3.405861	433.355051	86.452400	433.355051
19.340000	483.500000	3.184305	434.842223	86.849732	434.842223
19.350000	496.800000	3.243745	436.331061	87.248290	436.331061
19.360000	488.900000	2.947631	437.821568	87.648078	437.821568
19.370000	495.500000	3.343315	439.313742	88.049096	439.313742
19.380000	494.700000	2.879999	440.807586	88.451347	440.807586
19.390000	495.800000	3.237060	442.303100	88.854832	442.303100
19.400000	500.400000	3.448279	443.800285	89.259553	443.800285
19.410000	509.100000	5.224232	445.299142	89.665513	445.299142
19.420000	512.500000	3.555675	446.799671	90.072713	446.799671
19.430000	516.600000	3.238653	448.301875	90.481155	448.301875
19.440000	504.800000	3.067014	449.805753	90.890841	449.805753
19.450000	512.700000	3.205392	451.311307	91.301773	451.311307
19.460000	504.900000	3.012474	452.818537	91.713952	452.818537
19.470000	509.400000	3.179330	454.327445	92.127381	454.327445
19.480000	513.200000	3.545278	455.838031	92.542062	455.838031
19.490000	516.800000	3.173109	457.350297	92.957996	457.350297
19.500000	519.500000	3.303597	458.864243	93.375186	458.864243
19.510000	525.400000	2.950167	460.379870	93.793633	460.379870
19.520000	526.800000	3.171607	461.897180	94.213339	461.897180
19.530000	529.400000	3.572246	463.416172	94.634306	463.416172
19.540000	533.900000	5.073364	464.936849	95.056536	464.936849
19.550000	526.500000	4.167235	466.459211	95.480030	466.459211
19.560000	526.800000	3.676264	467.983259	95.904792	467.983259
19.570000	536.500000	3.034699	469.508994	96.330822	469.508994
19.580000	535.500000	3.108465	471.036416	96.758123	471.036416
19.590000	546.000000	6.787335	472.565528	97.186697	472.565528
19.600000	544.200000	4.268914	474.096331	97.616544	474.096331
19.610000	542.500000	3.682098	475.628824	98.047668	475.628824
19.620000	548.700000	3.342783	477.163009	98.480070	477.163009
19.630000	547.300000	3.862632	478.698887	98.913753	478.698887
19.640000	545.700000	3.317551	480.236459	99.348717	480.236459
19.650000	558.200000	3.658826	481.775726	99.784965	481.775726
19.660000	551.700000	3.469081	483.316689	100.222499	483.316689
19.670000	556.400000	3.351678	484.859349	100.661320	484.859349
19.680000	547.900000	3.428577	486.403708	101.101431	486.403708
19.690000	563.300000	3.454161	487.949765	101.542834	487.949765
19.700000	572.900000	3.729462	489.497523	101.985530	489.497523
19.710000	564.300000	3.224227	491.046982	102.429521	491.046982
19.720000	572.300000	3.241604	492.598143	102.874809	492.598143
19.730000	576.500000	3.148809	494.151007	103.321397	494.151007
19.740000	573.400000	3.474297	495.705576	103.769285	495.705576
19.750000	568.900000	3.195963	497.261850	104.218476	497.261850
19.760000	576.300000	3.527519	498.819831	104.668972	498.819831
19.770000	573.600000	3.552757	500.379519	105.120775	500.379519
19.780000	581.600000	5.543631	501.940915	105.573887	501.940915
19.790000	581.000000	4.262988	503.504021	106.028308	503.504021
19.800000	586.500000	3.709852	505.068838	106.484043	505.068838
