# Energy shift = 0.8
# Y-offset = 0.0037+-0.0021, AE = 8.5511+-0.0044, Scale Factor = 57.5102+-0.5061, Alpha = 1.6464+-0.0103
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
10.320000	361.900000	2.619804	369.706166	369.706166
10.330000	368.000000	2.408983	373.141943	373.141943
10.340000	370.200000	2.617979	376.590251	376.590251
10.350000	370.600000	2.531491	380.051065	380.051065
10.360000	372.800000	2.512065	383.524359	383.524359
10.370000	381.700000	2.894435	387.010110	387.010110
10.380000	385.100000	2.949554	390.508292	390.508292
10.390000	387.200000	3.051435	394.018881	394.018881
10.400000	386.100000	2.506935	397.541854	397.541854
10.410000	395.700000	2.460738	401.077187	401.077187
10.420000	395.900000	2.876163	404.624855	404.624855
10.430000	401.500000	2.730596	408.184835	408.184835
10.440000	398.900000	2.548278	411.757104	411.757104
10.450000	406.000000	2.960090	415.341640	415.341640
10.460000	411.400000	2.715771	418.938417	418.938417
10.470000	409.200000	2.903423	422.547415	422.547415
10.480000	414.200000	2.880960	426.168610	426.168610
10.490000	414.700000	2.754357	429.801979	429.801979
10.500000	419.300000	2.846052	433.447500	433.447500
10.510000	424.600000	2.783644	437.105152	437.105152
10.520000	423.300000	3.148877	440.774912	440.774912
10.530000	428.200000	2.813602	444.456757	444.456757
10.540000	432.300000	3.097169	448.150667	448.150667
10.550000	433.800000	3.190907	451.856620	451.856620
10.560000	435.900000	2.970234	455.574594	455.574594
10.570000	441.400000	2.812490	459.304567	459.304567
10.580000	447.800000	3.062046	463.046520	463.046520
10.590000	451.200000	3.381140	466.800430	466.800430
10.600000	446.700000	2.861210	470.566277	470.566277
10.610000	457.200000	2.753842	474.344041	474.344041
10.620000	461.700000	2.931720	478.133700	478.133700
10.630000	460.200000	2.727307	481.935233	481.935233
10.640000	467.900000	3.107333	485.748622	485.748622
10.650000	466.000000	2.871747	489.573845	489.573845
10.660000	470.300000	3.123194	493.410882	493.410882
10.670000	471.600000	3.133345	497.259714	497.259714
10.680000	477.300000	3.337416	501.120321	501.120321
10.690000	481.200000	3.295686	504.992683	504.992683
10.700000	484.000000	3.045609	508.876780	508.876780
10.710000	487.300000	3.306712	512.772593	512.772593
10.720000	487.700000	3.100399	516.680103	516.680103
10.730000	493.500000	3.034362	520.599290	520.599290
10.740000	493.000000	3.204538	524.530136	524.530136
10.750000	497.700000	3.374576	528.472621	528.472621
10.760000	502.400000	2.809609	532.426727	532.426727
10.770000	503.600000	2.921716	536.392435	536.392435
10.780000	514.900000	2.957563	540.369726	540.369726
10.790000	514.300000	3.294512	544.358583	544.358583
10.800000	519.600000	3.378042	548.358985	548.358985
10.810000	518.700000	3.293970	552.370916	552.370916
10.820000	521.000000	3.483179	556.394357	556.394357
10.830000	526.400000	3.437332	560.429290	560.429290
10.840000	527.300000	3.349910	564.475697	564.475697
10.850000	529.500000	3.337408	568.533561	568.533561
10.860000	535.700000	3.623157	572.602863	572.602863
10.870000	544.000000	3.414141	576.683586	576.683586
10.880000	542.900000	3.200869	580.775712	580.775712
10.890000	546.000000	3.305941	584.879224	584.879224
10.900000	551.100000	3.378909	588.994106	588.994106
10.910000	557.200000	3.240631	593.120338	593.120338
10.920000	553.200000	3.533877	597.257905	597.257905
10.930000	552.800000	3.456544	601.406790	601.406790
10.940000	556.700000	3.507596	605.566975	605.566975
10.950000	562.300000	3.817529	609.738443	609.738443
10.960000	563.600000	3.530056	613.921179	613.921179
10.970000	567.100000	3.457762	618.115165	618.115165
10.980000	577.500000	3.582274	622.320384	622.320384
10.990000	578.400000	3.465533	626.536821	626.536821
11.000000	587.100000	3.561697	630.764459	630.764459
11.010000	581.300000	3.259275	635.003282	635.003282
11.020000	586.700000	3.781303	639.253274	639.253274
11.030000	597.300000	3.206019	643.514418	643.514418
11.040000	595.600000	3.706364	647.786698	647.786698
11.050000	598.100000	3.464227	652.070099	652.070099
11.060000	597.400000	3.501068	656.364605	656.364605
11.070000	606.900000	4.005493	660.670200	660.670200
11.080000	601.300000	3.213772	664.986869	664.986869
11.090000	609.700000	3.661064	669.314595	669.314595
11.100000	612.800000	3.706364	673.653364	673.653364
11.110000	619.200000	3.472902	678.003160	678.003160
11.120000	624.700000	3.585380	682.363968	682.363968
11.130000	626.900000	3.654286	686.735772	686.735772
11.140000	625.200000	4.133630	691.118557	691.118557
11.150000	628.100000	3.267765	695.512309	695.512309
11.160000	638.400000	3.874626	699.917012	699.917012
11.170000	632.700000	3.974427	704.332651	704.332651
11.180000	635.100000	3.399055	708.759212	708.759212
11.190000	642.100000	3.562283	713.196680	713.196680
11.200000	646.300000	3.964228	717.645040	717.645040
11.210000	654.300000	3.962495	722.104278	722.104278
11.220000	649.200000	3.727290	726.574378	726.574378
11.230000	653.300000	3.658898	731.055327	731.055327
11.240000	656.100000	3.887072	735.547110	735.547110
11.250000	664.200000	3.661769	740.049713	740.049713
11.260000	667.500000	3.669232	744.563122	744.563122
11.270000	667.400000	3.543936	749.087322	749.087322
11.280000	665.300000	3.756757	753.622299	753.622299
11.290000	678.600000	4.138859	758.168040	758.168040
11.300000	680.600000	3.880497	762.724530	762.724530
11.310000	685.500000	3.721598	767.291756	767.291756
11.320000	682.100000	4.025759	771.869703	771.869703
11.330000	689.700000	3.994712	776.458358	776.458358
11.340000	692.000000	3.899265	781.057708	781.057708
11.350000	696.000000	4.121035	785.667738	785.667738
11.360000	696.700000	3.558806	790.288435	790.288435
11.370000	707.200000	3.950629	794.919786	794.919786
11.380000	711.600000	4.061290	799.561777	799.561777
11.390000	710.500000	3.942709	804.214395	804.214395
11.400000	711.500000	3.900470	808.877626	808.877626
11.410000	711.500000	3.717762	813.551458	813.551458
11.420000	725.800000	4.083465	818.235877	818.235877
11.430000	722.100000	3.946481	822.930870	822.930870
11.440000	724.700000	4.140086	827.636424	827.636424
11.450000	727.100000	3.510628	832.352526	832.352526
11.460000	735.000000	3.724358	837.079163	837.079163
11.470000	740.600000	3.958125	841.816323	841.816323
11.480000	741.500000	4.149471	846.563992	846.563992
11.490000	738.800000	4.407779	851.322158	851.322158
11.500000	745.300000	3.901511	856.090808	856.090808
11.510000	747.200000	3.873452	860.869929	860.869929
11.520000	749.400000	3.866416	865.659509	865.659509
11.530000	750.800000	4.108402	870.459536	870.459536
11.540000	763.700000	4.105153	875.269997	875.269997
11.550000	767.500000	4.115432	880.090879	880.090879
11.560000	762.900000	4.053789	884.922170	884.922170
11.570000	770.100000	3.647625	889.763859	889.763859
11.580000	769.900000	4.167747	894.615932	894.615932
11.590000	780.500000	4.087061	899.478378	899.478378
11.600000	779.900000	4.226422	904.351184	904.351184
11.610000	780.000000	3.738306	909.234339	909.234339
11.620000	783.100000	4.411328	914.127830	914.127830
11.630000	787.300000	4.256159	919.031645	919.031645
11.640000	788.800000	4.210134	923.945774	923.945774
11.650000	786.500000	3.927145	928.870202	928.870202
11.660000	793.800000	3.820038	933.804920	933.804920
11.670000	794.800000	4.471496	938.749915	938.749915
11.680000	795.500000	4.488135	943.705176	943.705176
11.690000	804.300000	3.746203	948.670690	948.670690
11.700000	810.300000	4.195904	953.646447	953.646447
11.710000	814.600000	4.475091	958.632434	958.632434
11.720000	813.900000	3.987640	963.628640	963.628640
11.730000	810.900000	4.516574	968.635055	968.635055
11.740000	824.900000	4.020204	973.651666	973.651666
11.750000	829.000000	4.095168	978.678461	978.678461
11.760000	831.400000	4.168383	983.715431	983.715431
11.770000	835.300000	4.234119	988.762563	988.762563
11.780000	839.100000	4.341991	993.819847	993.819847
11.790000	840.400000	4.229101	998.887270	998.887270
11.800000	841.900000	4.170878	1003.964823	1003.964823
11.810000	843.700000	4.408521	1009.052494	1009.052494
11.820000	848.000000	4.124076	1014.150272	1014.150272
11.830000	846.800000	4.308338	1019.258145	1019.258145
11.840000	855.600000	4.478031	1024.376104	1024.376104
11.850000	860.300000	4.101156	1029.504138	1029.504138
11.860000	859.700000	4.442009	1034.642234	1034.642234
11.870000	867.400000	4.622340	1039.790383	1039.790383
11.880000	868.200000	4.582384	1044.948575	1044.948575
11.890000	873.600000	4.017389	1050.116797	1050.116797
11.900000	873.900000	4.378701	1055.295040	1055.295040
11.910000	872.500000	4.204746	1060.483292	1060.483292
11.920000	872.700000	4.480896	1065.681544	1065.681544
11.930000	882.700000	4.703566	1070.889785	1070.889785
11.940000	886.400000	4.528770	1076.108005	1076.108005
11.950000	893.400000	4.225735	1081.336192	1081.336192
11.960000	898.700000	4.009220	1086.574336	1086.574336
11.970000	900.900000	4.454434	1091.822428	1091.822428
11.980000	893.300000	4.009258	1097.080457	1097.080457
11.990000	898.800000	4.671685	1102.348412	1102.348412
12.000000	908.100000	4.277058	1107.626284	1107.626284
12.010000	913.500000	4.365376	1112.914061	1112.914061
12.020000	910.900000	4.747741	1118.211735	1118.211735
12.030000	909.100000	4.534378	1123.519294	1123.519294
12.040000	920.800000	4.205850	1128.836730	1128.836730
12.050000	921.400000	4.682341	1134.164031	1134.164031
12.060000	921.500000	3.980528	1139.501187	1139.501187
12.070000	936.600000	4.563529	1144.848190	1144.848190
12.080000	929.100000	4.654521	1150.205028	1150.205028
12.090000	933.100000	4.702328	1155.571692	1155.571692
12.100000	939.100000	4.494919	1160.948173	1160.948173
12.110000	936.100000	4.790143	1166.334460	1166.334460
12.120000	941.700000	4.714197	1171.730543	1171.730543
12.130000	943.300000	4.217913	1177.136413	1177.136413
12.140000	942.700000	4.636742	1182.552061	1182.552061
