# Energy shift = 0.78
# Y-offset = 0.0035+-0.0018, AE = 8.4365+-0.0053, Scale Factor = 151.6948+-2.6049, Alpha = 2.9021+-0.0199
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
8.310000	0.140000	0.510294	0.010862	0.010862
8.320000	0.240000	0.763151	0.013651	0.013651
8.330000	0.220000	0.625780	0.017371	0.017371
8.340000	0.320000	0.926067	0.022281	0.022281
8.350000	0.360000	0.866256	0.028701	0.028701
8.360000	0.160000	0.542586	0.037014	0.037014
8.370000	0.380000	0.967264	0.047677	0.047677
8.380000	0.220000	0.742698	0.061231	0.061231
8.390000	0.460000	1.014101	0.078303	0.078303
8.400000	0.680000	1.448309	0.099620	0.099620
8.410000	0.460000	1.052806	0.126011	0.126011
8.420000	0.640000	1.127120	0.158411	0.158411
8.430000	0.500000	1.212436	0.197868	0.197868
8.440000	0.560000	1.202664	0.245542	0.245542
8.450000	0.780000	1.572132	0.302707	0.302707
8.460000	0.860000	1.421408	0.370748	0.370748
8.470000	0.960000	1.427725	0.451160	0.451160
8.480000	1.140000	1.655415	0.545541	0.545541
8.490000	1.280000	1.822526	0.655585	0.655585
8.500000	1.480000	1.889339	0.783081	0.783081
8.510000	1.460000	1.915307	0.929896	0.929896
8.520000	2.080000	2.741095	1.097972	1.097972
8.530000	2.420000	2.302955	1.289317	1.289317
8.540000	2.220000	2.188972	1.505991	1.505991
8.550000	2.400000	2.297825	1.750103	1.750103
8.560000	2.780000	2.621374	2.023799	2.023799
8.570000	3.260000	2.617709	2.329253	2.329253
8.580000	3.440000	3.163289	2.668664	2.668664
8.590000	4.000000	3.382307	3.044246	3.044246
8.600000	4.340000	3.826800	3.458223	3.458223
8.610000	4.620000	3.843904	3.912827	3.912827
8.620000	4.720000	3.458555	4.410290	4.410290
8.630000	5.400000	4.494441	4.952845	4.952845
8.640000	5.520000	4.001200	5.542718	5.542718
8.650000	6.620000	4.173200	6.182134	6.182134
8.660000	7.420000	4.207565	6.873309	6.873309
8.670000	7.460000	4.145890	7.618451	7.618451
8.680000	8.060000	4.538326	8.419761	8.419761
8.690000	9.220000	3.948620	9.279431	9.279431
8.700000	9.760000	5.124685	10.199644	10.199644
8.710000	11.360000	5.454393	11.182575	11.182575
8.720000	12.160000	5.158915	12.230390	12.230390
8.730000	12.740000	6.226749	13.345247	13.345247
8.740000	12.420000	5.450101	14.529296	14.529296
8.750000	15.720000	5.872104	15.784678	15.784678
8.760000	15.660000	6.835525	17.113528	17.113528
8.770000	18.140000	7.223600	18.517974	18.517974
8.780000	19.020000	7.922096	20.000135	20.000135
8.790000	20.580000	7.339183	21.562124	21.562124
8.800000	22.780000	7.391319	23.206049	23.206049
8.810000	24.080000	8.167839	24.934010	24.934010
