# Energy shift = 0.78
# a_2: 3.28299 +- 0.00093, a_1: -0.618 +- 0.067, a_0: 0.0 +- 1.7, domain: [10.78eV ,12.96eV]
# Y-offset = 0.0+-0.0027, AE = 12.6323+-0.2821, Scale Factor = 0.1998+-0.1393, Alpha = 2.3905+-0.8909
# Y-offset = 0.0+-0.006, AE = 13.6535+-0.1074, Scale Factor = 1.1431+-0.3455, Alpha = 2.685+-0.3015
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)
14.260000	2.840000	2.788261	2.786818	0.393666	2.005454	2.786818
14.270000	2.480000	2.578682	2.846590	0.395794	2.031264	2.846590
14.280000	2.840000	2.873047	2.907498	0.397927	2.057282	2.907498
14.290000	3.080000	2.972137	2.969554	0.400067	2.083508	2.969554
14.300000	3.080000	3.480460	3.032768	0.402212	2.109942	3.032768
14.310000	3.100000	3.024897	3.097150	0.404363	2.136586	3.097150
14.320000	3.080000	3.025492	3.162712	0.406519	2.163439	3.162712
14.330000	3.220000	2.882985	3.229464	0.408682	2.190502	3.229464
14.340000	3.320000	2.942380	3.297416	0.410850	2.217775	3.297416
14.350000	3.440000	3.073500	3.366579	0.413024	2.245259	3.366579
14.360000	3.340000	3.111977	3.436964	0.415204	2.272955	3.436964
14.370000	4.040000	3.555053	3.508581	0.417390	2.300862	3.508581
14.380000	4.000000	3.741657	3.581440	0.419582	2.328981	3.581440
14.390000	3.280000	3.168848	3.655552	0.421779	2.357314	3.655552
14.400000	3.160000	3.113583	3.730927	0.423982	2.385859	3.730927
14.410000	3.540000	2.635982	3.807575	0.426191	2.414618	3.807575
14.420000	3.820000	3.511068	3.885507	0.428406	2.443592	3.885507
14.430000	3.660000	3.499200	3.964732	0.430627	2.472779	3.964732
14.440000	4.120000	3.403763	4.045261	0.432854	2.502182	4.045261
14.450000	5.000000	3.831449	4.127104	0.435086	2.531801	4.127104
14.460000	4.000000	4.009988	4.210270	0.437324	2.561635	4.210270
14.470000	4.180000	3.275302	4.294770	0.439568	2.591686	4.294770
14.480000	4.820000	3.960758	4.380615	0.441818	2.621953	4.380615
14.490000	4.900000	3.788139	4.467812	0.444074	2.652438	4.467812
14.500000	5.020000	4.358853	4.556374	0.446335	2.683141	4.556374
14.510000	4.520000	3.494224	4.646309	0.448603	2.714062	4.646309
14.520000	4.820000	4.215163	4.737627	0.450876	2.745201	4.737627
