# Energy shift = 0.7
# a_1: -0.339 +- 0.033, a_0: 0.0 +- 1.4, domain: [10.7eV ,12.6eV]
# Y-offset = 0.0+-0.0079, AE = 13.1227+-0.5082, Scale Factor = 0.2487+-0.2932, Alpha = 2.1725+-1.1383
# Y-offset = 0.01+-0.0473, AE = 15.6066+-0.0137, Scale Factor = 21.1696+-0.4291, Alpha = 1.2718+-0.0288
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)
11.760000	0.000000	0.000000	0.116790	0.106790	0.106790	0.116790
11.770000	0.480000	1.417604	0.117169	0.107169	0.107169	0.117169
11.780000	0.000000	0.000000	0.117549	0.107549	0.107549	0.117549
11.790000	0.240000	0.861626	0.117928	0.107928	0.107928	0.117928
11.800000	0.000000	0.000000	0.118307	0.108307	0.108307	0.118307
11.810000	0.080000	0.391918	0.118687	0.108687	0.108687	0.118687
11.820000	0.080000	0.391918	0.119066	0.109066	0.109066	0.119066
11.830000	0.160000	0.542586	0.119445	0.109445	0.109445	0.119445
11.840000	0.000000	0.000000	0.119825	0.109825	0.109825	0.119825
11.850000	0.080000	0.391918	0.120204	0.110204	0.110204	0.120204
11.860000	0.000000	0.000000	0.120583	0.110583	0.110583	0.120583
11.870000	0.080000	0.391918	0.120963	0.110963	0.110963	0.120963
11.880000	0.080000	0.391918	0.121342	0.111342	0.111342	0.121342
11.890000	0.000000	0.000000	0.121721	0.111721	0.111721	0.121721
11.900000	0.240000	0.649923	0.122100	0.112100	0.112100	0.122100
11.910000	0.320000	1.223765	0.122480	0.112480	0.112480	0.122480
11.920000	0.320000	0.926067	0.122859	0.112859	0.112859	0.122859
11.930000	0.000000	0.000000	0.123238	0.113238	0.113238	0.123238
11.940000	0.000000	0.000000	0.123618	0.113618	0.113618	0.123618
11.950000	0.000000	0.000000	0.123997	0.113997	0.113997	0.123997
11.960000	0.160000	0.783837	0.124376	0.114376	0.114376	0.124376
11.970000	0.000000	0.000000	0.124756	0.114756	0.114756	0.124756
11.980000	0.080000	0.391918	0.125135	0.115135	0.115135	0.125135
11.990000	0.400000	1.264911	0.125514	0.115514	0.115514	0.125514
12.000000	0.080000	0.391918	0.125893	0.115893	0.115893	0.125893
12.010000	0.480000	1.170299	0.126273	0.116273	0.116273	0.126273
12.020000	0.000000	0.000000	0.126652	0.116652	0.116652	0.126652
12.030000	0.160000	0.542586	0.127031	0.117031	0.117031	0.127031
12.040000	0.000000	0.000000	0.127411	0.117411	0.117411	0.127411
12.050000	0.240000	0.861626	0.127790	0.117790	0.117790	0.127790
12.060000	0.000000	0.000000	0.128169	0.118169	0.118169	0.128169
12.070000	0.240000	0.861626	0.128549	0.118549	0.118549	0.128549
12.080000	0.320000	0.926067	0.128928	0.118928	0.118928	0.128928
12.090000	0.080000	0.391918	0.129307	0.119307	0.119307	0.129307
12.100000	0.000000	0.000000	0.129687	0.119687	0.119687	0.129687
12.110000	0.080000	0.391918	0.130066	0.120066	0.120066	0.130066
12.120000	0.240000	0.649923	0.130445	0.120445	0.120445	0.130445
12.130000	0.160000	0.542586	0.130824	0.120824	0.120824	0.130824
12.140000	0.000000	0.000000	0.131204	0.121204	0.121204	0.131204
12.150000	0.000000	0.000000	0.131583	0.121583	0.121583	0.131583
12.160000	0.240000	0.861626	0.131962	0.121962	0.121962	0.131962
12.170000	0.160000	0.783837	0.132342	0.122342	0.122342	0.132342
12.180000	0.000000	0.000000	0.132721	0.122721	0.122721	0.132721
12.190000	0.000000	0.000000	0.133100	0.123100	0.123100	0.133100
12.200000	0.080000	0.391918	0.133480	0.123480	0.123480	0.133480
12.210000	0.240000	0.861626	0.133859	0.123859	0.123859	0.133859
12.220000	0.160000	0.783837	0.134238	0.124238	0.124238	0.134238
12.230000	0.400000	1.385641	0.134618	0.124618	0.124618	0.134618
12.240000	0.000000	0.000000	0.134997	0.124997	0.124997	0.134997
12.250000	0.240000	0.861626	0.135376	0.125376	0.125376	0.135376
