# SCAN started at: 2019-02-14 10:24:31
# Elen_Scan Mass: 20.3 Resolution: 30
# ----------------------------------------
# XGS2: >1.483E-06,1.970E-08,OPEN     ,6.543E+00,OPEN     ,OPEN
# 2019-02-14 10:44:05
# 
21.87	77.67	106	68	74	60	74	84	0	0	0	0
21.88	65.33	68	64	80	54	44	82	0	0	0	0
21.89	57	76	52	54	48	60	52	0	0	0	0
21.9	64.67	48	54	76	78	62	70	0	0	0	0
21.91	60	74	78	40	64	44	60	0	0	0	0
21.92	73	80	86	50	90	68	64	0	0	0	0
21.93	69.33	72	60	102	66	54	62	0	0	0	0
21.94	59.33	64	82	48	54	50	58	0	0	0	0
21.95	60.33	56	72	82	42	66	44	0	0	0	0
21.96	71	72	78	88	86	54	48	0	0	0	0
21.97	64	50	42	56	78	86	72	0	0	0	0
21.98	71.67	78	48	58	106	52	88	0	0	0	0
21.99	69.33	80	78	74	46	82	56	0	0	0	0
22	76.67	62	68	126	72	82	50	0	0	0	0
22.01	60	86	52	46	56	52	68	0	0	0	0
